Date - Hora;Tensão Painel;Corrente Painel;Tensão CUK;Corrente CUK;Duty Cicle
23/11/2018 19:55:02;16,96;0,43;13,86;0,28; 271
23/11/2018 19:55:02;16,97;0,44;13,86;0,28; 271
23/11/2018 19:55:03;16,80;0,44;13,88;0,26; 273
23/11/2018 19:55:03;16,86;0,55;13,91;0,36; 273
23/11/2018 19:55:03;16,88;0,51;13,91;0,37; 277
23/11/2018 19:55:03;16,79;0,61;13,92;0,39; 277
23/11/2018 19:55:04;16,85;0,59;13,91;0,42; 277
23/11/2018 19:55:04;16,84;0,49;13,89;0,32; 277
23/11/2018 19:55:04;16,81;0,52;13,89;0,37; 277
23/11/2018 19:55:04;16,83;0,48;13,91;0,34; 275
23/11/2018 19:55:05;16,86;0,49;13,91;0,32; 275
23/11/2018 19:55:05;16,81;0,54;13,92;0,35; 275
23/11/2018 19:55:05;16,88;0,45;13,91;0,31; 275
23/11/2018 19:55:05;16,92;0,41;13,89;0,25; 271
23/11/2018 19:55:06;16,96;0,42;13,89;0,27; 269
23/11/2018 19:55:06;16,91;0,44;13,89;0,24; 271
23/11/2018 19:55:06;16,89;0,45;13,91;0,32; 275
23/11/2018 19:55:06;16,87;0,47;13,89;0,28; 273
23/11/2018 19:55:07;16,88;0,49;13,92;0,33; 275
23/11/2018 19:55:07;16,83;0,50;13,94;0,39; 277
23/11/2018 19:55:07;16,79;0,54;13,94;0,39; 279
23/11/2018 19:55:08;16,81;0,52;13,94;0,41; 281
23/11/2018 19:55:08;16,85;0,58;13,94;0,44; 281
23/11/2018 19:55:08;16,81;0,68;13,94;0,49; 281
23/11/2018 19:55:08;16,85;0,58;13,94;0,45; 281
23/11/2018 19:55:09;16,77;0,70;13,96;0,49; 281
23/11/2018 19:55:09;16,82;0,67;13,95;0,49; 281
23/11/2018 19:55:09;16,84;0,61;13,95;0,47; 283
23/11/2018 19:55:09;16,81;0,66;13,96;0,48; 281
23/11/2018 19:55:10;16,75;0,61;13,94;0,42; 283
23/11/2018 19:55:10;16,78;0,63;13,95;0,52; 283
23/11/2018 19:55:10;16,85;0,71;13,95;0,56; 285
23/11/2018 19:55:10;16,72;0,66;13,96;0,48; 285
23/11/2018 19:55:11;16,79;0,72;13,98;0,55; 285
23/11/2018 19:55:11;16,69;0,61;13,96;0,45; 287
23/11/2018 19:55:11;16,72;0,67;13,96;0,53; 287
23/11/2018 19:55:11;16,78;0,72;13,96;0,56; 285
23/11/2018 19:55:12;16,80;0,75;13,96;0,61; 287
23/11/2018 19:55:12;16,82;0,73;13,98;0,58; 287
23/11/2018 19:55:12;16,75;0,79;13,98;0,61; 287
23/11/2018 19:55:13;16,79;0,75;13,98;0,61; 287
23/11/2018 19:55:13;16,77;0,77;13,96;0,65; 289
23/11/2018 19:55:13;16,78;0,80;13,96;0,65; 289
23/11/2018 19:55:13;16,75;0,82;13,98;0,65; 289
23/11/2018 19:55:14;16,76;0,77;13,98;0,67; 291
23/11/2018 19:55:14;16,79;0,77;13,96;0,65; 291
23/11/2018 19:55:14;16,76;0,84;13,98;0,66; 289
23/11/2018 19:55:14;16,78;0,78;13,99;0,66; 291
23/11/2018 19:55:15;16,79;0,83;13,98;0,68; 291
23/11/2018 19:55:15;16,78;0,78;13,99;0,64; 289
23/11/2018 19:55:15;16,79;0,79;13,98;0,64; 291
23/11/2018 19:55:15;16,67;0,86;13,99;0,69; 293
23/11/2018 19:55:16;16,75;0,85;13,96;0,73; 295
23/11/2018 19:55:16;16,76;0,83;13,99;0,72; 295
23/11/2018 19:55:16;16,72;0,91;13,98;0,77; 295
23/11/2018 19:55:16;16,71;0,88;13,96;0,76; 297
23/11/2018 19:55:17;16,67;0,94;13,99;0,74; 295
23/11/2018 19:55:17;16,73;0,88;13,98;0,74; 295
23/11/2018 19:55:17;16,73;0,88;13,98;0,73; 297
23/11/2018 19:55:18;16,65;0,92;13,98;0,76; 297
23/11/2018 19:55:18;16,66;0,97;13,96;0,84; 299
23/11/2018 19:55:18;16,70;0,93;13,98;0,79; 299
23/11/2018 19:55:18;16,68;1,00;13,98;0,83; 299
23/11/2018 19:55:19;16,70;0,98;13,98;0,85; 299
23/11/2018 19:55:19;16,74;0,92;13,98;0,81; 299
23/11/2018 19:55:19;16,75;0,95;13,99;0,81; 297
23/11/2018 19:55:19;16,70;0,97;13,98;0,84; 299
23/11/2018 19:55:20;16,70;0,85;13,99;0,80; 299
23/11/2018 19:55:20;16,75;0,93;13,98;0,81; 297
23/11/2018 19:55:20;16,69;0,95;14,02;0,78; 299
23/11/2018 19:55:20;16,68;0,99;13,98;0,85; 303
23/11/2018 19:55:21;16,63;0,97;13,99;0,81; 303
23/11/2018 19:55:21;16,67;0,97;13,99;0,85; 303
23/11/2018 19:55:21;16,60;0,98;13,99;0,85; 305
23/11/2018 19:55:21;16,65;1,08;13,94;0,95; 305
23/11/2018 19:55:22;16,59;1,09;13,94;0,96; 307
23/11/2018 19:55:22;16,50;1,12;13,95;0,95; 309
23/11/2018 19:55:22;16,46;1,15;13,98;0,94; 309
23/11/2018 19:55:23;16,46;1,08;13,99;0,93; 309
23/11/2018 19:55:23;16,57;1,16;13,95;1,02; 309
23/11/2018 19:55:23;16,65;1,08;13,98;0,99; 309
23/11/2018 19:55:23;16,59;1,10;13,99;0,96; 309
23/11/2018 19:55:24;16,55;1,13;13,99;0,96; 309
23/11/2018 19:55:24;16,60;1,15;13,98;1,00; 309
23/11/2018 19:55:24;16,59;1,12;13,96;1,00; 311
23/11/2018 19:55:24;16,59;1,29;13,88;1,14; 313
23/11/2018 19:55:25;16,49;1,30;13,92;1,10; 315
23/11/2018 19:55:25;16,53;1,23;13,91;1,10; 315
23/11/2018 19:55:25;16,54;1,33;13,85;1,19; 317
23/11/2018 19:55:25;16,52;1,27;13,91;1,12; 319
23/11/2018 19:55:26;16,54;1,39;13,88;1,20; 317
23/11/2018 19:55:26;16,61;1,38;13,86;1,21; 317
23/11/2018 19:55:26;16,60;1,32;13,91;1,18; 319
23/11/2018 19:55:26;16,58;1,28;13,94;1,13; 319
23/11/2018 19:55:27;16,60;1,33;13,91;1,16; 317
23/11/2018 19:55:27;16,65;1,21;13,99;1,06; 315
23/11/2018 19:55:27;16,59;1,30;14,01;1,06; 315
23/11/2018 19:55:28;16,61;1,26;13,96;1,11; 315
23/11/2018 19:55:28;16,58;1,25;13,98;1,10; 319
23/11/2018 19:55:28;16,53;1,29;13,95;1,14; 319
23/11/2018 19:55:28;16,53;1,36;13,91;1,20; 321
23/11/2018 19:55:29;16,50;1,36;13,95;1,16; 321
23/11/2018 19:55:29;16,55;1,36;13,95;1,19; 321
23/11/2018 19:55:29;16,51;1,43;13,91;1,23; 325
23/11/2018 19:55:29;16,54;1,39;13,96;1,21; 323
23/11/2018 19:55:30;16,53;1,40;13,96;1,25; 325
23/11/2018 19:55:30;16,59;1,40;13,96;1,25; 325
23/11/2018 19:55:30;16,59;1,34;13,99;1,23; 325
23/11/2018 19:55:30;16,50;1,43;13,99;1,24; 327
23/11/2018 19:55:31;16,56;1,48;13,96;1,31; 327
23/11/2018 19:55:31;16,58;1,46;13,96;1,29; 329
23/11/2018 19:55:31;16,50;1,48;14,01;1,33; 331
23/11/2018 19:55:32;16,48;1,54;13,98;1,34; 333
23/11/2018 19:55:32;16,51;1,57;13,98;1,40; 337
23/11/2018 19:55:32;16,36;1,53;14,05;1,36; 341
23/11/2018 19:55:32;16,45;1,69;13,95;1,47; 341
23/11/2018 19:55:33;16,32;1,63;14,05;1,42; 347
23/11/2018 19:55:33;16,44;1,79;13,95;1,55; 347
23/11/2018 19:55:33;16,48;1,76;13,99;1,56; 349
23/11/2018 19:55:33;16,42;1,75;14,05;1,53; 355
23/11/2018 19:55:34;16,39;1,88;13,95;1,67; 357
23/11/2018 19:55:34;16,37;1,88;14,02;1,64; 361
23/11/2018 19:55:34;16,20;1,96;14,12;1,61; 367
23/11/2018 19:55:34;16,28;2,08;13,98;1,76; 369
23/11/2018 19:55:35;16,21;2,06;14,02;1,76; 375
23/11/2018 19:55:35;16,16;2,10;14,02;1,80; 379
23/11/2018 19:55:35;16,21;2,51;14,01;2,10; 389
23/11/2018 19:55:35;16,08;2,67;14,05;2,19; 399
23/11/2018 19:55:36;15,99;2,95;14,01;2,37; 409
23/11/2018 19:55:36;15,94;3,08;13,99;2,47; 413
23/11/2018 19:55:36;15,73;3,27;13,89;2,57; 430
23/11/2018 19:55:37;15,23;3,24;13,84;2,51; 447
23/11/2018 19:55:37;15,24;3,24;13,85;2,48; 446
23/11/2018 19:55:37;15,25;3,22;13,88;2,51; 447
23/11/2018 19:55:37;15,13;3,25;13,86;2,46; 448
23/11/2018 19:55:38;15,07;3,24;13,86;2,46; 450
23/11/2018 19:55:38;15,14;3,24;13,86;2,46; 450
23/11/2018 19:55:38;15,05;3,28;13,88;2,46; 450
23/11/2018 19:55:38;14,99;3,27;13,91;2,44; 452
23/11/2018 19:55:39;15,04;3,24;13,89;2,45; 452
23/11/2018 19:55:39;15,04;3,25;13,88;2,46; 452
23/11/2018 19:55:39;15,05;3,24;13,89;2,44; 454
23/11/2018 19:55:39;15,00;3,23;13,91;2,44; 456
23/11/2018 19:55:40;15,01;3,25;13,92;2,44; 454
23/11/2018 19:55:40;15,01;3,23;13,92;2,44; 456
23/11/2018 19:55:40;14,94;3,26;13,91;2,44; 458
23/11/2018 19:55:40;14,97;3,21;13,92;2,44; 458
23/11/2018 19:55:41;15,03;3,23;13,94;2,45; 456
23/11/2018 19:55:41;14,98;3,24;13,94;2,44; 458
23/11/2018 19:55:41;14,81;3,25;13,94;2,41; 464
23/11/2018 19:55:42;14,75;3,23;13,94;2,40; 466
23/11/2018 19:55:42;14,72;3,23;13,95;2,40; 466
23/11/2018 19:55:42;14,81;3,23;13,95;2,42; 464
23/11/2018 19:55:42;14,88;3,24;13,96;2,42; 462
23/11/2018 19:55:43;14,95;3,23;13,98;2,44; 460
23/11/2018 19:55:43;14,82;3,28;13,99;2,41; 462
23/11/2018 19:55:43;14,79;3,29;13,99;2,41; 462
23/11/2018 19:55:43;14,79;3,22;13,99;2,40; 466
23/11/2018 19:55:44;14,79;3,22;13,98;2,42; 466
23/11/2018 19:55:44;14,73;3,21;13,99;2,41; 468
23/11/2018 19:55:44;14,63;3,24;13,98;2,39; 472
23/11/2018 19:55:44;14,51;3,32;13,99;2,37; 472
23/11/2018 19:55:45;14,51;3,25;13,98;2,37; 474
23/11/2018 19:55:45;14,51;3,22;14,02;2,35; 476
23/11/2018 19:55:45;14,40;3,20;13,99;2,33; 480
23/11/2018 19:55:45;14,31;3,24;13,99;2,33; 484
23/11/2018 19:55:46;14,31;3,23;13,98;2,34; 484
23/11/2018 19:55:46;14,18;3,28;13,98;2,31; 486
23/11/2018 19:55:46;14,22;3,26;13,98;2,33; 486
23/11/2018 19:55:47;14,08;3,30;13,98;2,29; 490
23/11/2018 19:55:47;14,10;3,25;13,99;2,29; 490
23/11/2018 19:55:47;14,05;3,23;14,01;2,29; 494
23/11/2018 19:55:47;14,03;3,27;13,99;2,29; 492
23/11/2018 19:55:48;14,01;3,25;13,98;2,28; 494
23/11/2018 19:55:48;13,95;3,32;14,01;2,27; 496
23/11/2018 19:55:48;13,91;3,26;13,98;2,25; 498
23/11/2018 19:55:48;13,87;3,28;13,99;2,26; 498
23/11/2018 19:55:49;13,80;3,31;14,01;2,24; 502
23/11/2018 19:55:49;13,80;3,25;13,96;2,24; 502
23/11/2018 19:55:49;13,81;3,23;13,95;2,23; 504
23/11/2018 19:55:49;13,81;3,25;13,98;2,24; 502
23/11/2018 19:55:50;13,81;3,25;13,98;2,24; 504
23/11/2018 19:55:50;13,71;3,23;13,99;2,23; 508
23/11/2018 19:55:50;13,67;3,24;13,96;2,20; 510
23/11/2018 19:55:50;13,67;3,24;13,96;2,21; 508
23/11/2018 19:55:51;13,66;3,27;13,98;2,21; 508
23/11/2018 19:55:51;13,67;3,23;13,99;2,21; 510
23/11/2018 19:55:51;13,73;3,24;13,99;2,22; 508
23/11/2018 19:55:52;13,56;3,28;13,99;2,20; 512
23/11/2018 19:55:52;13,47;3,24;13,96;2,18; 518
23/11/2018 19:55:52;13,53;3,23;13,98;2,20; 516
23/11/2018 19:55:52;13,54;3,25;13,96;2,19; 516
23/11/2018 19:55:53;13,48;3,23;13,98;2,19; 518
23/11/2018 19:55:53;13,48;3,28;13,98;2,20; 516
23/11/2018 19:55:53;13,36;3,29;13,99;2,17; 520
23/11/2018 19:55:53;13,39;3,23;13,99;2,18; 522
23/11/2018 19:55:54;13,34;3,22;13,98;2,16; 524
23/11/2018 19:55:54;13,35;3,22;13,99;2,16; 524
23/11/2018 19:55:54;13,19;3,23;13,99;2,15; 530
23/11/2018 19:55:54;13,24;3,25;13,99;2,16; 526
23/11/2018 19:55:55;13,24;3,23;13,99;2,14; 528
23/11/2018 19:55:55;13,10;3,23;13,98;2,13; 534
23/11/2018 19:55:55;13,04;3,22;13,99;2,13; 536
23/11/2018 19:55:56;12,99;3,22;13,99;2,11; 538
23/11/2018 19:55:56;12,89;3,19;13,99;2,09; 542
23/11/2018 19:55:56;12,89;3,24;13,99;2,10; 542
23/11/2018 19:55:56;12,85;3,23;13,98;2,08; 544
23/11/2018 19:55:57;12,85;3,28;14,01;2,08; 544
23/11/2018 19:55:57;12,66;3,28;13,99;2,06; 548
23/11/2018 19:55:57;12,65;3,23;13,99;2,05; 552
23/11/2018 19:55:57;12,66;3,19;13,99;2,05; 552
23/11/2018 19:55:58;12,75;3,23;13,99;2,07; 548
23/11/2018 19:55:58;12,56;3,28;14,01;2,05; 554
23/11/2018 19:55:58;12,55;3,25;13,99;2,04; 556
23/11/2018 19:55:58;12,36;3,26;13,99;2,01; 562
23/11/2018 19:55:59;12,40;3,22;13,96;2,02; 562
23/11/2018 19:55:59;12,47;3,24;13,99;2,02; 558
23/11/2018 19:55:59;12,47;3,20;13,98;2,02; 560
23/11/2018 19:55:59;12,50;3,27;13,99;2,03; 556
23/11/2018 19:56:00;12,39;3,28;14,01;2,00; 562
23/11/2018 19:56:00;12,36;3,28;13,99;2,01; 562
23/11/2018 19:56:00;12,29;3,24;13,96;1,99; 566
23/11/2018 19:56:01;12,33;3,24;13,95;1,99; 564
23/11/2018 19:56:01;12,44;3,24;13,98;2,01; 560
23/11/2018 19:56:01;12,38;3,23;13,98;2,00; 564
23/11/2018 19:56:01;12,36;3,32;13,99;2,01; 562
23/11/2018 19:56:02;12,23;3,31;13,99;1,97; 566
23/11/2018 19:56:02;12,29;3,23;13,98;1,98; 568
23/11/2018 19:56:02;12,25;3,23;13,98;1,98; 570
23/11/2018 19:56:02;12,21;3,25;13,96;1,98; 570
23/11/2018 19:56:03;12,20;3,23;13,98;1,98; 572
23/11/2018 19:56:03;12,21;3,24;13,99;1,97; 572
23/11/2018 19:56:03;12,11;3,25;13,98;1,96; 574
23/11/2018 19:56:03;12,13;3,31;13,98;1,96; 572
23/11/2018 19:56:04;12,15;3,24;13,99;1,98; 574
23/11/2018 19:56:04;11,97;3,24;13,96;1,93; 582
23/11/2018 19:56:04;11,92;3,20;13,95;1,94; 584
23/11/2018 19:56:04;12,02;3,23;13,98;1,95; 580
23/11/2018 19:56:05;12,02;3,25;13,98;1,96; 580
23/11/2018 19:56:05;11,97;3,24;13,98;1,94; 580
23/11/2018 19:56:05;11,93;3,25;13,98;1,93; 582
23/11/2018 19:56:06;11,81;3,24;13,98;1,92; 588
23/11/2018 19:56:06;11,90;3,20;13,98;1,92; 586
23/11/2018 19:56:06;11,83;3,24;13,96;1,91; 588
23/11/2018 19:56:06;11,81;3,28;13,99;1,92; 586
23/11/2018 19:56:07;11,89;3,24;13,98;1,94; 586
23/11/2018 19:56:07;11,89;3,23;13,98;1,92; 586
23/11/2018 19:56:07;11,89;3,22;13,98;1,92; 586
23/11/2018 19:56:07;11,74;3,23;14,01;1,91; 592
23/11/2018 19:56:08;11,75;3,19;13,98;1,91; 592
23/11/2018 19:56:08;11,69;3,25;13,98;1,89; 594
23/11/2018 19:56:08;11,70;3,28;13,99;1,91; 590
23/11/2018 19:56:08;11,58;3,30;13,98;1,88; 596
23/11/2018 19:56:09;11,53;3,23;13,95;1,86; 600
23/11/2018 19:56:09;11,52;3,24;13,95;1,85; 602
23/11/2018 19:56:09;11,57;3,25;13,95;1,86; 598
23/11/2018 19:56:09;11,51;3,25;13,96;1,87; 602
23/11/2018 19:56:10;11,48;3,25;13,96;1,86; 602
23/11/2018 19:56:10;11,50;3,25;13,95;1,86; 602
23/11/2018 19:56:10;11,40;3,28;13,96;1,83; 604
23/11/2018 19:56:11;11,39;3,23;13,95;1,83; 606
23/11/2018 19:56:11;11,42;3,28;13,96;1,85; 604
23/11/2018 19:56:11;11,39;3,23;13,96;1,84; 608
23/11/2018 19:56:11;11,44;3,25;13,94;1,84; 606
23/11/2018 19:56:12;11,48;3,24;13,96;1,85; 604
23/11/2018 19:56:12;11,36;3,32;13,99;1,84; 606
23/11/2018 19:56:12;11,31;3,24;13,96;1,82; 610
23/11/2018 19:56:12;11,36;3,22;13,96;1,84; 610
23/11/2018 19:56:13;11,41;3,19;13,98;1,85; 608
23/11/2018 19:56:13;11,35;3,24;13,98;1,84; 610
23/11/2018 19:56:13;11,31;3,27;13,98;1,85; 612
23/11/2018 19:56:13;11,23;3,24;13,99;1,81; 614
23/11/2018 19:56:14;11,27;3,23;13,98;1,82; 614
23/11/2018 19:56:14;11,27;3,23;13,98;1,84; 614
23/11/2018 19:56:14;11,15;3,26;13,99;1,82; 616
23/11/2018 19:56:15;11,05;3,26;13,99;1,80; 622
23/11/2018 19:56:15;10,94;3,29;13,98;1,78; 626
23/11/2018 19:56:15;10,91;3,28;13,98;1,78; 628
23/11/2018 19:56:15;10,86;3,27;13,95;1,77; 632
23/11/2018 19:56:16;10,82;3,23;13,95;1,76; 632
23/11/2018 19:56:16;10,86;3,23;13,96;1,76; 630
23/11/2018 19:56:16;10,89;3,25;13,96;1,78; 628
23/11/2018 19:56:16;10,91;3,23;13,96;1,77; 630
23/11/2018 19:56:17;10,86;3,28;13,96;1,76; 630
23/11/2018 19:56:17;10,95;3,25;13,95;1,77; 626
23/11/2018 19:56:17;10,95;3,24;13,95;1,78; 626
23/11/2018 19:56:17;10,99;3,25;13,98;1,79; 624
23/11/2018 19:56:18;10,96;3,25;13,98;1,78; 626
23/11/2018 19:56:18;11,05;3,25;13,99;1,80; 622
23/11/2018 19:56:18;10,95;3,29;14,01;1,77; 626
23/11/2018 19:56:18;10,90;3,25;13,96;1,76; 630
23/11/2018 19:56:19;10,83;3,23;13,95;1,76; 632
23/11/2018 19:56:19;10,88;3,25;13,94;1,74; 630
23/11/2018 19:56:19;10,75;3,29;13,96;1,73; 634
23/11/2018 19:56:20;10,71;3,23;13,94;1,72; 640
23/11/2018 19:56:20;10,69;3,26;13,94;1,73; 640
23/11/2018 19:56:20;10,61;3,29;13,95;1,73; 640
23/11/2018 19:56:20;10,66;3,24;13,92;1,72; 642
23/11/2018 19:56:21;10,62;3,23;13,91;1,71; 642
23/11/2018 19:56:21;10,60;3,26;13,92;1,71; 644
23/11/2018 19:56:21;10,63;3,19;13,92;1,71; 644
23/11/2018 19:56:21;10,54;3,25;13,89;1,71; 646
23/11/2018 19:56:22;10,63;3,23;13,88;1,72; 644
23/11/2018 19:56:22;10,56;3,27;13,88;1,73; 646
23/11/2018 19:56:22;10,54;3,23;13,86;1,71; 648
23/11/2018 19:56:22;10,57;3,23;13,86;1,72; 646
23/11/2018 19:56:23;10,48;3,26;13,85;1,69; 648
23/11/2018 19:56:23;10,47;3,25;13,86;1,72; 648
23/11/2018 19:56:23;10,49;3,23;13,86;1,70; 650
23/11/2018 19:56:23;10,48;3,24;13,84;1,70; 650
23/11/2018 19:56:24;10,44;3,26;13,84;1,70; 652
23/11/2018 19:56:24;10,36;3,23;13,84;1,68; 656
23/11/2018 19:56:24;10,27;3,23;13,84;1,65; 660
23/11/2018 19:56:25;10,30;3,20;13,82;1,67; 658
23/11/2018 19:56:25;10,28;3,26;13,84;1,68; 658
23/11/2018 19:56:25;10,27;3,29;13,84;1,68; 656
23/11/2018 19:56:25;10,33;3,28;13,82;1,68; 656
23/11/2018 19:56:26;10,31;3,28;13,85;1,68; 654
23/11/2018 19:56:26;10,36;3,20;13,82;1,68; 656
23/11/2018 19:56:26;10,41;3,24;13,85;1,69; 652
23/11/2018 19:56:26;10,40;3,26;13,86;1,68; 652
23/11/2018 19:56:27;10,40;3,26;13,84;1,68; 652
23/11/2018 19:56:27;10,40;3,26;13,84;1,70; 654
23/11/2018 19:56:27;10,30;3,31;13,86;1,67; 656
23/11/2018 19:56:27;10,27;3,29;13,86;1,67; 656
23/11/2018 19:56:28;10,23;3,23;13,84;1,66; 660
23/11/2018 19:56:28;10,28;3,23;13,85;1,68; 660
23/11/2018 19:56:28;10,36;3,24;13,85;1,68; 656
23/11/2018 19:56:28;10,33;3,23;13,85;1,67; 658
23/11/2018 19:56:29;10,24;3,25;13,84;1,65; 660
23/11/2018 19:56:29;10,28;3,26;13,82;1,67; 658
23/11/2018 19:56:29;10,33;3,26;13,85;1,68; 654
23/11/2018 19:56:30;10,32;3,29;13,84;1,67; 654
23/11/2018 19:56:30;10,26;3,28;13,84;1,66; 658
23/11/2018 19:56:30;10,29;3,24;13,84;1,64; 660
23/11/2018 19:56:30;10,33;3,26;13,86;1,67; 658
23/11/2018 19:56:31;10,29;3,24;13,84;1,67; 658
23/11/2018 19:56:31;10,33;3,23;13,85;1,66; 658
23/11/2018 19:56:31;10,33;3,24;13,85;1,68; 656
23/11/2018 19:56:31;10,27;3,25;13,84;1,68; 660
23/11/2018 19:56:32;10,29;3,26;13,84;1,67; 660
23/11/2018 19:56:32;10,29;3,24;13,84;1,66; 660
23/11/2018 19:56:32;10,29;3,28;13,84;1,68; 658
23/11/2018 19:56:32;10,21;3,25;13,82;1,67; 662
23/11/2018 19:56:33;10,13;3,23;13,82;1,64; 668
23/11/2018 19:56:33;10,08;3,19;13,82;1,64; 670
23/11/2018 19:56:33;10,14;3,28;13,82;1,64; 664
23/11/2018 19:56:33;10,17;3,30;13,84;1,66; 662
23/11/2018 19:56:34;10,17;3,25;13,84;1,65; 664
23/11/2018 19:56:34;10,25;3,23;13,82;1,66; 662
23/11/2018 19:56:34;10,28;3,23;13,84;1,67; 660
23/11/2018 19:56:35;10,20;3,23;13,86;1,66; 662
23/11/2018 19:56:35;10,25;3,24;13,85;1,66; 662
23/11/2018 19:56:35;10,25;3,23;13,86;1,67; 662
23/11/2018 19:56:35;10,24;3,23;13,86;1,66; 662
23/11/2018 19:56:36;10,23;3,26;13,88;1,66; 660
23/11/2018 19:56:36;10,29;3,23;13,86;1,67; 660
23/11/2018 19:56:36;10,21;3,23;13,88;1,66; 662
23/11/2018 19:56:36;10,20;3,19;13,88;1,65; 664
23/11/2018 19:56:37;10,33;3,24;13,88;1,68; 658
23/11/2018 19:56:37;10,24;3,27;13,88;1,65; 660
23/11/2018 19:56:37;10,29;3,28;13,86;1,67; 658
23/11/2018 19:56:37;10,26;3,26;13,88;1,65; 660
23/11/2018 19:56:38;10,22;3,27;13,89;1,65; 662
23/11/2018 19:56:38;10,24;3,30;13,89;1,65; 658
23/11/2018 19:56:38;10,25;3,28;13,91;1,64; 660
23/11/2018 19:56:39;10,20;3,28;13,88;1,64; 662
23/11/2018 19:56:39;10,20;3,24;13,88;1,65; 664
23/11/2018 19:56:39;10,20;3,24;13,88;1,64; 664
23/11/2018 19:56:39;10,21;3,25;13,89;1,64; 662
23/11/2018 19:56:40;10,20;3,25;13,89;1,64; 662
23/11/2018 19:56:40;10,17;3,24;13,89;1,65; 666
23/11/2018 19:56:40;10,22;3,25;13,91;1,64; 664
23/11/2018 19:56:40;10,10;3,23;13,88;1,62; 670
23/11/2018 19:56:41;10,09;3,28;13,88;1,61; 668
23/11/2018 19:56:41;10,14;3,24;13,88;1,63; 668
23/11/2018 19:56:41;10,05;3,23;13,89;1,63; 672
23/11/2018 19:56:41;10,06;3,19;13,88;1,62; 672
23/11/2018 19:56:42;10,06;3,25;13,91;1,61; 670
23/11/2018 19:56:42;10,12;3,28;13,91;1,63; 666
23/11/2018 19:56:42;10,06;3,28;13,91;1,63; 668
23/11/2018 19:56:42;10,10;3,23;13,89;1,63; 668
23/11/2018 19:56:43;10,05;3,28;13,89;1,62; 670
23/11/2018 19:56:43;10,00;3,28;13,88;1,62; 672
23/11/2018 19:56:43;10,14;3,23;13,88;1,64; 668
23/11/2018 19:56:44;10,18;3,23;13,89;1,64; 666
23/11/2018 19:56:44;10,17;3,28;13,89;1,64; 664
23/11/2018 19:56:44;10,17;3,28;13,91;1,64; 664
23/11/2018 19:56:44;10,17;3,25;13,91;1,64; 664
23/11/2018 19:56:45;10,12;3,26;13,91;1,61; 666
23/11/2018 19:56:45;10,17;3,19;13,89;1,64; 666
23/11/2018 19:56:45;10,28;3,24;13,91;1,67; 662
23/11/2018 19:56:45;10,22;3,28;13,91;1,64; 662
23/11/2018 19:56:46;10,16;3,27;13,92;1,64; 664
23/11/2018 19:56:46;10,19;3,23;13,91;1,64; 666
23/11/2018 19:56:46;10,14;3,29;13,91;1,64; 664
23/11/2018 19:56:46;10,18;3,19;13,89;1,64; 666
23/11/2018 19:56:47;10,18;3,27;13,91;1,64; 664
23/11/2018 19:56:47;10,18;3,30;13,94;1,64; 662
23/11/2018 19:56:47;10,23;3,25;13,91;1,65; 664
23/11/2018 19:56:47;10,22;3,28;13,91;1,65; 662
23/11/2018 19:56:48;10,17;3,28;13,91;1,64; 662
23/11/2018 19:56:48;10,15;3,25;13,91;1,63; 666
23/11/2018 19:56:48;10,11;3,25;13,88;1,63; 668
23/11/2018 19:56:49;10,16;3,28;13,91;1,63; 664
23/11/2018 19:56:49;10,22;3,25;13,91;1,64; 662
23/11/2018 19:56:49;10,19;3,28;13,89;1,64; 664
23/11/2018 19:56:49;10,15;3,24;13,86;1,63; 668
23/11/2018 19:56:50;10,12;3,25;13,86;1,62; 668
23/11/2018 19:56:50;10,11;3,26;13,86;1,63; 668
23/11/2018 19:56:50;10,11;3,25;13,88;1,62; 668
23/11/2018 19:56:50;10,15;3,23;13,88;1,64; 668
23/11/2018 19:56:51;10,17;3,28;13,88;1,64; 666
23/11/2018 19:56:51;10,12;3,25;13,85;1,63; 668
23/11/2018 19:56:51;10,16;3,25;13,88;1,64; 666
23/11/2018 19:56:51;10,23;3,26;13,88;1,65; 664
23/11/2018 19:56:52;10,18;3,24;13,88;1,64; 666
23/11/2018 19:56:52;10,12;3,24;13,86;1,64; 668
23/11/2018 19:56:52;10,16;3,25;13,86;1,64; 666
23/11/2018 19:56:52;10,16;3,28;13,88;1,64; 666
23/11/2018 19:56:53;10,20;3,28;13,89;1,65; 662
23/11/2018 19:56:53;10,23;3,26;13,89;1,64; 662
23/11/2018 19:56:53;10,28;3,19;13,88;1,66; 662
23/11/2018 19:56:54;10,26;3,28;13,91;1,68; 658
23/11/2018 19:56:54;10,39;3,25;13,91;1,68; 656
23/11/2018 19:56:54;10,40;3,24;13,92;1,68; 656
23/11/2018 19:56:54;10,36;3,25;13,91;1,68; 658
23/11/2018 19:56:55;10,32;3,23;13,91;1,67; 660
23/11/2018 19:56:55;10,33;3,28;13,94;1,67; 656
23/11/2018 19:56:55;10,39;3,21;13,92;1,68; 656
23/11/2018 19:56:55;10,36;3,25;13,92;1,68; 658
23/11/2018 19:56:56;10,41;3,24;13,92;1,68; 656
23/11/2018 19:56:56;10,36;3,24;13,91;1,68; 656
23/11/2018 19:56:56;10,39;3,27;13,95;1,68; 654
23/11/2018 19:56:56;10,33;3,23;13,94;1,67; 658
23/11/2018 19:56:57;10,36;3,19;13,92;1,68; 658
